624	3294.56 1724.83   12000	1
625	904.374 1367.44  9523.2	0
626	1232.81 3055.94 1066.03	0
627	2508.61 3142.35 1489.58	0
628	 1727.6 718.437 4933.74	0
629	1269.01 3006.12 9146.06	0
630	611.549 1854.07       0	1
631	2885.58 2983.54   12000	1
632	1081.74 1173.19 11218.3	0
633	2775.06 933.218 7198.79	0
634	 693.27 1575.42    6375	0
635	3262.75 1867.28  6632.1	0
636	3209.09 2392.86 7544.47	0
637	694.173 2424.29   10875	0
638	 2512.2 3150.43 3028.96	0
639	1053.29 2852.42 2900.93	0
640	730.725 1866.59  1687.1	0
641	1241.51 3043.97  4711.2	0
642	 1722.4 693.978  7196.3	0
643	2262.42  3234.6 8239.25	0
644	 2516.7 839.474 1480.46	0
645	640.863 1857.15    4875	0
646	2745.96 3026.73 11264.6	0
647	3227.05 1601.31 10465.7	0
648	   2000 3281.88 9067.71	0
649	2279.27 3313.84 10228.8	0
650	3324.94 2430.5  10125	0
651	3268.48 2133.32 5208.62	0
652	1227.37 3063.44 6203.09	0
653	2748.37 3030.05  735.68	0
654	 887.58 2642.26 1570.76	0
655	759.666 1596.99 7592.62	0
656	749.038 2406.46 642.725	0
657	2528.88 3187.89 5261.75	0
658	2573.71 711.43   8625	0
659	3122.19  1352.1 3685.34	0
660	1027.17 2875.94   11351	0
661	691.866 1862.51 11357.3	0
662	 3132.5 1346.15 11385.6	0
663	629.671 1855.97 2685.16	0
664	3316.02 2138.32 1329.74	0
665	   2000 603.901    5589	0
666	 708.24 1864.23 10412.6	0
667	2537.07 3206.29 4392.05	0
668	864.379 2655.65 3823.74	0
669	737.018 1589.63 8876.15	0
670	3364.83 1856.55 3261.93	0
671	   2000 548.498    1125	0
672	636.785 2143.28 6959.04	0
673	   2000 3399.75 3441.95	0
674	3079.11 1028.37    1875	0
675	3049.74 2945.19 3428.45	0
676	1214.78 919.242 1545.51	0
677	1427.17  3286.6 8543.35	0
678	 2260.2 3378.09       0	1
679	3086.12 2977.95    5625	0
680	3096.56 1012.66    5625	0
681	3392.08 1853.69  7997.8	0
682	611.549 2145.93 8008.95	0
683	2858.37 818.553    4125	0
684	3096.83 1012.41   10125	0
685	   2000 3425.73  1950.1	0
686	1206.52 907.863 4502.44	0
687	3374.58 2144.47   11472	0
688	1206.24 3092.52 2290.87	0
689	2586.48 3317.26 9407.27	0
690	3001.72 2901.95 10483.1	0
691	1713.66 652.885 10367.8	0
692	3104.53 1005.48       0	1
693	3413.55 2459.29       0	1
694	1126.38 797.566    3375	0
695	1690.98 546.189    4125	0
696	3219.48 1295.93 6249.71	0
697	798.433 2693.73 5830.68	0
698	1351.83 688.325   12000	1
699	  2000 513.71  12000	1
700	   2000 3490.67    4125	0
701	   2000 3483.24    6375	0
702	1139.14 815.127 6411.75	0
703	1452.68 3383.26       0	1
704	742.172 2726.21 9427.97	0
705	2282.48 671.014 6829.91	0
706	1164.03 3150.61 3480.81	0
707	   2000 641.283 8955.11	0
708	   3061 1044.67 10794.4	0
709	3104.02 2994.06    4125	0
